@DG5BRE      JO62VM   432   1
@DH8BQA      JO73CE   144   1
@ES0FX       KO08XL   432   5
@ES1ATE      KO29JK   144   3
@ES1ATE      KO29JK   432   2
@ES1ATE      KO29KK   144   1
@ES1MW       KO29HI   144   1
@ES1OX       KO29HI   432   2
@ES1TP       KO29IK   144   2
@ES1TP       KO29IK   432   2
@ES2AFF      KO29EE   432   3
@ES2DF       KO29GG   432   2
@ES2IPA      KO29JM   144   5
@ES2PRM      KO29GG   144   3
@ES3MAR      KO28KX   144   5
@ES4RM       KO49AL   144   5
@ES5GI       KO38GQ   144   8
@ES5GI       KO38GQ   432   6
@ES7RU       KO28SI   432   1
@ES8PW       KO18VM   144   7
@ES8PW       KO18VM   432   5
@EU6AX       KO35UD   144   2
@EU6AX       KO35UD   432   1
@YL2KO       KO37RI   432   1
@LA2Z        JO59EJ   432   1
@LY1CR       KO15CL   144   7
@LY1CR       KO15CL   432   7
@LY1MIC      KO24PR   144   1
@LY1VL       KO24OQ   144   1
@LY1ZI       KO24OQ   144   1
@LY1ZI       KO24OQ   432   1
@LY2BAW      KO25KA   144   1
@LY2BBZ      KO16XC   144   1
@LY2BDA      KO24MQ   144   7
@LY2BDA      KO24MQ   432   6
@LY2CH       KO15OV   144   4
@LY2CH       KO15OV   432   3
@LY2CX       KO05NW   144   4
@LY2J        KO14QL   144   1
@LY2WR       KO24FO   144   8
@LY2WR       KO24FO   432   6
@LY3BBE      KO15PV   144   1
@LY3FI       KO24PR   144   1
@LY3FI       KO24PR   432   1
@LY3NL       KO24QS   432   1
@LY3PEJ      KO15CL   144   1
@LY3PEJ      KO15CL   432   1
@LY3US       KO15QW   144   1
@LY4AA       KO14WW   144   2
@LY4H        KO15PV   432   1
@LY4LK/M     KO14XU   432   1
@LY4MO       KO24PQ   432   1
@LY4Q        KO24OP   144   1
@LY5OM       KO25SJ   144   4
@LY7AP       KO24PQ   144   1
@LY7AP       KO24PQ   432   1
@OG3Z        KP11MK   144   2
